,state,year,Value of crop production,Crop cash receipts,Cotton,Feed crops,Food grains,Fruits and nuts,Oil crops,Vegetables and melons,All other crops,Home consumption,Inventory adjustment,Unnamed: 0,avg_precip,stand_precip
1371,21,2000,3580125,3484892,,1259443.0,244095.0,10804.0,1263223.0,204389.0,502938,10727,84506,2505,0.8318518518518518,0.1805348799651943
1372,21,2001,3186925,3278097,,1157851.0,252214.0,13565.0,1095993.0,245480.0,512994,10046,-101217,2506,1.525648148148148,0.2621217206709669
1373,21,2002,4351693,4243630,,1699756.0,273598.0,13299.0,1460902.0,255218.0,540857,9523,98540,2507,1.0524074074074072,0.2064710676818832
1374,21,2003,4391532,4770916,,1728796.0,278583.0,15187.0,1731215.0,302210.0,714925,6190,-385574,2508,-0.2377777777777778,0.0547519914248121
1375,21,2004,5147512,4722751,,2011254.0,320731.0,15544.0,1453646.0,281939.0,639637,4558,420203,2509,0.7505555555555556,0.1709748577925441
1376,21,2005,4866387,4451028,,1619711.0,279907.0,15812.0,1508252.0,344968.0,682378,2043,413316,2510,2.653240740740741,0.3947207525827375
1377,21,2006,5183498,5561768,,2348677.0,317909.0,15926.0,1736818.0,295227.0,847211,2922,-381192,2511,0.4321296296296297,0.1335296228816737
1378,21,2007,6848553,7048072,,3245637.0,440631.0,19049.0,2178106.0,376752.0,787897,1804,-201323,2512,0.3797222222222223,0.1273667839867762
1379,21,2008,8945848,9636311,,4802078.0,667223.0,17827.0,2848564.0,437223.0,863397,3013,-693476,2513,1.4526851851851852,0.253541655213053
1380,21,2009,8051193,8571687,,3877323.0,478790.0,11988.0,2976997.0,372269.0,854320,2418,-522912,2514,1.2118518518518515,0.2252209061571722
1381,21,2010,8495106,9380001,,4461378.0,438295.0,14029.0,3160708.0,345950.0,959641,2559,-887455,2515,2.613796296296296,0.390082290799652
1382,21,2011,9948358,10851310,,5774830.0,658871.0,19126.0,2975845.0,359128.0,1063509,2160,-905112,2516,1.8846296296296297,0.3043360782602208
1383,21,2012,13547827,13647766,,7400604.0,531244.0,9322.0,4203410.0,463279.0,1039908,2823,-102763,2517,-2.3228703703703704,-0.190444067010166
1384,21,2013,12784615,13984211,,7731721.0,509326.0,20788.0,4176588.0,400376.0,1145412,2654,-1202250,2518,0.5208333333333334,0.1439607176896452
1385,21,2014,9023500,9941937,,4848601.0,419666.0,21789.0,3297324.0,460871.0,893686,6904,-925340,2519,-91.60138888888888,-10.689134111482542
1386,22,1949,318863,379780,342436.0,8995.0,,2506.0,6000.0,6860.0,12983,40494,-101411,2574,1.4805,0.2568125329586841
1387,22,1950,395590,358157,303166.0,9808.0,1121.0,1096.0,18858.0,5606.0,18502,36269,1164,2575,0.6819999999999999,0.1629130805526463
1388,22,1951,414565,385525,331094.0,10271.0,3008.0,2798.0,15741.0,5154.0,17459,31791,-2751,2576,-0.6453333333333333,0.0068255750294393
1389,22,1952,496579,384533,320300.0,8800.0,6626.0,2108.0,22439.0,8458.0,15802,46680,65366,2577,-2.3596666666666666,-0.1947711203261241
1390,22,1953,502774,507442,453572.0,9695.0,7575.0,3604.0,12116.0,6772.0,14108,41194,-45861,2578,-1.0328333333333333,-0.0387424122058012
1391,22,1954,389863,375657,317594.0,12916.0,9563.0,1524.0,13859.0,8093.0,12108,36617,-22412,2579,-3.06675,-0.277920447571504
1392,22,1955,505043,407157,336935.0,14598.0,8225.0,2899.0,16935.0,6012.0,21553,34989,62897,2580,-1.7794166666666666,-0.1265367342790315
1393,22,1956,400095,420980,332315.0,19909.0,6503.0,3636.0,31338.0,5123.0,22156,32103,-52988,2581,-1.3918333333333333,-0.0809589474766435
1394,22,1957,292985,244560,169555.0,15093.0,10574.0,3254.0,25705.0,6128.0,14251,30196,18228,2582,0.4938333333333334,0.1407856579338994
1395,22,1958,281804,273080,192593.0,14189.0,7594.0,5372.0,35820.0,4960.0,12552,28492,-19769,2583,1.6190833333333334,0.2731092131247498
1396,22,1959,395658,392767,299032.0,15607.0,7387.0,2902.0,45854.0,5524.0,16461,24574,-21683,2584,-0.1732499999999999,0.0623401229192539
1397,22,1960,346908,326051,254659.0,12997.0,7276.0,5908.0,33514.0,7884.0,3813,20007,850,2585,-0.3681666666666667,0.0394189353615705
1398,22,1961,434744,393135,288495.0,11376.0,7707.0,4975.0,60999.0,6484.0,13099,20098,21511,2586,1.8446666666666665,0.2996366413926629
1399,22,1962,396381,393796,308517.0,9341.0,10230.0,2485.0,43602.0,7430.0,12191,17557,-14972,2587,-0.6895,0.0016318044413366
1400,22,1963,551225,499701,381096.0,9448.0,10983.0,5732.0,74400.0,6868.0,11174,16229,35295,2588,-2.341166666666667,-0.1925956164194094
1401,22,1964,514139,489959,376736.0,11186.0,15569.0,4975.0,59054.0,7179.0,15260,14627,9553,2589,0.107,0.0952960672358376
1402,22,1965,490901,487457,347906.0,8959.0,14094.0,3608.0,88461.0,10073.0,14356,13664,-10220,2590,-1.1078333333333332,-0.0475620226384284
1403,22,1966,347925,346964,205543.0,10275.0,18286.0,5134.0,82623.0,10684.0,14419,12209,-11248,2591,-1.086833333333333,-0.0450925317172928
1404,22,1967,409484,377592,165457.0,8468.0,29012.0,6187.0,140925.0,12381.0,15162,11018,20874,2592,-0.3428333333333334,0.0423980037743691
1405,22,1968,414994,386874,191420.0,8048.0,26600.0,4401.0,127258.0,12762.0,16385,10588,17532,2593,0.2614166666666667,0.1134546651599024
1406,22,1969,359575,390223,194660.0,6537.0,19203.0,4277.0,134184.0,12367.0,18995,9829,-40477,2594,-0.5015000000000001,0.0237396279257888
1407,22,1970,423960,380513,178800.0,8921.0,17297.0,3059.0,144414.0,13298.0,14724,10319,33128,2595,-0.088,0.0723650801110069
1408,22,1971,507924,501056,261277.0,10279.0,18629.0,5602.0,177843.0,11701.0,15725,10239,-3371,2596,0.4282499999999999,0.1330733985889242
1409,22,1972,534918,497278,286275.0,7443.0,20226.0,4084.0,152245.0,11709.0,15296,10673,26967,2597,0.0024999999999999,0.0830074100330437
1410,22,1973,743805,758972,373421.0,8968.0,43699.0,7557.0,289914.0,15618.0,19795,10387,-25554,2598,2.2271666666666667,0.3446166545990617
1411,22,1974,900089,918055,431346.0,11092.0,58139.0,2108.0,376791.0,14614.0,23965,10397,-28363,2599,2.770083333333333,0.4084608345641354
1412,22,1975,746274,657893,275488.0,12271.0,56951.0,2888.0,265343.0,18831.0,26121,9288,79093,2600,3.02825,0.4388198935866677
1413,22,1976,1004374,1040143,445421.0,10943.0,63812.0,1886.0,469333.0,15571.0,33177,9305,-45074,2601,0.2481666666666667,0.1118965339834715
1414,22,1977,1066395,896345,402172.0,9185.0,46499.0,6461.0,385824.0,18723.0,27481,9008,161042,2602,-0.3306666666666667,0.0438287405778841
1415,22,1978,1127100,1158904,460274.0,12476.0,76963.0,6249.0,571487.0,19055.0,12400,5670,-37474,2603,-0.3805,0.0379685994237607
1416,22,1979,1413679,1227186,419087.0,11569.0,87068.0,2081.0,672572.0,19789.0,15020,5653,180840,2604,2.6489166666666666,0.3942122639318687
1417,22,1980,1098042,1303302,495613.0,10082.0,132223.0,4350.0,625434.0,19361.0,16239,5527,-210787,2605,1.1469999999999998,0.217594665234935
1418,22,1981,1349665,1193061,433105.0,15101.0,213042.0,5973.0,478281.0,31447.0,16112,5599,151005,2606,-2.1211666666666664,-0.1667247591503695
1419,22,1982,1335451,1303186,511320.0,20034.0,244539.0,5520.0,475463.0,28625.0,17685,5348,26917,2607,-0.3123333333333333,0.0459846453503041
1420,22,1983,947181,1191823,469386.0,31439.0,135582.0,6494.0,506422.0,25086.0,17414,5188,-249830,2608,3.0876666666666663,0.4458069849627379
1421,22,1984,1365571,1195281,501614.0,53596.0,153286.0,7503.0,437311.0,23842.0,18129,5154,165136,2609,1.3224166666666666,0.2382227540801354
1422,22,1985,1082704,1208668,518801.0,82384.0,117479.0,7820.0,438213.0,24846.0,19125,5019,-130983,2610,-0.5099166666666667,0.0227498716439051
1423,22,1986,694323,722341,328620.0,45159.0,81107.0,8507.0,217196.0,24309.0,17443,4968,-32986,2611,-1.2404166666666667,-0.0631531339698839
1424,22,1987,996547,992377,560047.0,35209.0,90267.0,9963.0,244367.0,27524.0,25000,3312,858,2612,-0.0228333333333333,0.0800283416202452
1425,22,1988,1187357,1130586,524477.0,38529.0,159623.0,11913.0,346986.0,22978.0,26080,3133,53638,2613,-0.6244166666666667,0.0092852663834275
1426,22,1989,974870,980646,465123.0,32234.0,145955.0,10390.0,275540.0,24404.0,27000,2670,-8446,2614,1.931,0.3097889929573316
1427,22,1990,1138847,1112725,649574.0,33051.0,149180.0,14385.0,208347.0,32668.0,25520,2656,23466,2615,0.7374166666666666,0.1694297927056431
1428,22,1991,1239791,1120519,630178.0,44183.0,96651.0,18856.0,264163.0,39593.0,26895,2642,116629,2616,2.16,0.3367182034782867
1429,22,1992,1275393,1307081,687305.0,87497.0,140071.0,6820.0,302164.0,39544.0,43680,2629,-34317,2617,0.9656666666666668,0.1962708071222719
1430,22,1993,941108,1057754,508087.0,65310.0,95277.0,6740.0,302244.0,39392.0,40704,2615,-119261,2618,1.0620833333333333,0.2076089063117716
1431,22,1994,1409262,1178666,571106.0,84670.0,161629.0,9121.0,266984.0,44036.0,41120,2601,227995,2619,1.2281666666666669,0.2271394436364672
1432,22,1995,1288893,1445915,798335.0,102257.0,145400.0,8460.0,303415.0,42282.0,45766,2587,-159609,2620,0.5486666666666666,0.1472337731168646
1433,22,1996,1617893,1484976,701329.0,198681.0,190307.0,4405.0,312122.0,30656.0,47476,2574,130343,2621,0.284,0.1161103478568379
1434,22,1997,1485235,1477665,601795.0,160199.0,164897.0,8660.0,450763.0,34333.0,57018,2560,5010,2622,1.6929166666666666,0.2817916296173138
1435,22,1998,1157834,1265291,581803.0,102619.0,154704.0,4110.0,334546.0,37901.0,49608,2546,-110003,2623,-0.51875,0.0217111175262846
1436,22,1999,1051238,998989,468174.0,78890.0,138745.0,9795.0,210442.0,41467.0,51476,2532,49717,2624,-1.0730833333333334,-0.0434756031379778
1437,22,2000,817250,678336,231458.0,89558.0,99391.0,9025.0,172037.0,25524.0,51343,2518,136396,2625,-2.3000833333333333,-0.1877644298157591
1438,22,2001,1028814,854138,390033.0,120343.0,102955.0,6060.0,145810.0,36906.0,52031,2086,172590,2626,1.2361666666666666,0.2280802020826141
1439,22,2002,913568,880261,291395.0,170195.0,97226.0,6990.0,211231.0,49953.0,53271,2623,30685,2627,1.8785833333333333,0.3036250652216399
1440,22,2003,1336871,1560190,800090.0,179861.0,106080.0,12043.0,346640.0,66446.0,49030,2122,-225441,2628,2.7274166666666666,0.4034434561846852
1441,22,2004,1577409,1271669,492103.0,151658.0,158239.0,9325.0,343859.0,68176.0,48309,1551,304189,2629,2.073666666666667,0.326565851913618
1442,22,2005,1209502,1265751,564923.0,115320.0,120118.0,14680.0,333285.0,71851.0,45574,542,-56791,2630,0.1616666666666666,0.1017245832845082
1443,22,2006,1128133,1209340,511320.0,112947.0,142248.0,10825.0,311551.0,72064.0,48385,338,-81545,2631,-1.21575,-0.0602524620942643
1444,22,2007,1706316,1719238,535948.0,401241.0,221857.0,22545.0,407899.0,80113.0,49635,358,-13280,2632,-1.9610833333333333,-0.1478997906602841
1445,22,2008,1808423,1848363,284422.0,471006.0,341728.0,9690.0,576811.0,67334.0,97372,733,-40673,2633,-0.1315833333333333,0.0672399064929357
1446,22,2009,1587337,1941029,153996.0,453545.0,294769.0,12598.0,905257.0,29087.0,91777,599,-354291,2634,0.8046666666666666,0.1773380433935655
1447,22,2010,1878605,1977196,285919.0,404288.0,239016.0,11810.0,867350.0,78165.0,90648,567,-99159,2635,-1.0918333333333332,-0.0456805057461346
1448,22,2011,2351386,2139144,404858.0,496883.0,301176.0,25135.0,744855.0,76224.0,90012,772,211471,2636,-1.85275,-0.1351603533687115
1449,22,2012,2890505,3223669,660605.0,802423.0,283721.0,18475.0,1301550.0,67683.0,89211,1396,-334559,2637,0.0113333333333333,0.0840461641506643
1450,22,2013,2952248,2989126,346839.0,838670.0,274950.0,16684.0,1361651.0,61764.0,88569,13672,-50550,2638,2.0823333333333336,0.3275850068969438
1451,22,2014,2370749,2780376,514196.0,651045.0,254144.0,9950.0,1186877.0,77049.0,87115,3916,-413543,2639,-91.62241666666668,-10.691606868926058
1452,23,1949,229143,258133,73906.0,62458.0,48963.0,5372.0,33838.0,6703.0,24775,29944,-58934,2694,1.4526388888888888,0.2535362110090822
1453,23,1950,324749,256564,51523.0,65633.0,39262.0,5786.0,57493.0,6119.0,27778,30693,37492,2695,1.8072222222222225,0.2952333692211142
1454,23,1951,243402,262046,63346.0,57864.0,34643.0,5051.0,65107.0,7275.0,26356,26632,-45276,2696,2.042361111111111,0.3228844811885917
1455,23,1952,305753,306255,79943.0,54365.0,47196.0,5016.0,80224.0,8891.0,28027,27306,-27808,2697,-0.9466666666666668,-0.0286096597754273
1456,23,1953,273073,305479,77182.0,59519.0,61949.0,3983.0,70167.0,6293.0,23842,24284,-56690,2698,-3.4758333333333336,-0.3260265226979119
1457,23,1954,325284,305691,90499.0,44157.0,80782.0,4116.0,56550.0,5805.0,22133,22165,-2572,2699,-5.631805555555555,-0.5795576574121197
1458,23,1955,430927,326723,67870.0,66567.0,87450.0,2260.0,75063.0,3896.0,19903,20488,83716,2700,-2.955138888888889,-0.2647955606388018
1459,23,1956,386909,364170,77875.0,94377.0,92003.0,4812.0,66811.0,3882.0,22117,19906,2833,2701,-3.516388888888889,-0.3307956453762954
1460,23,1957,299129,276590,34417.0,73609.0,64747.0,5828.0,75219.0,3292.0,17725,18844,3695,2702,0.3797222222222221,0.1273667839867762
1461,23,1958,356238,323062,51316.0,80846.0,62604.0,4896.0,98944.0,3633.0,18530,20194,12982,2703,1.238611111111111,0.2283676560522701
1462,23,1959,400936,374935,93027.0,96909.0,62273.0,4930.0,89157.0,3607.0,22646,17090,8911,2704,-0.452361111111111,0.0295181060203509
1463,23,1960,400770,397196,79010.0,113182.0,61263.0,5268.0,112131.0,5007.0,17583,13023,-9449,2705,-0.6506944444444445,0.0061951362096256
1464,23,1961,356899,354897,69394.0,71266.0,70959.0,5396.0,109656.0,4592.0,20908,15977,-13975,2706,1.169722222222222,0.2202666805437828
1465,23,1962,391222,401693,80238.0,85205.0,50815.0,5430.0,150525.0,4662.0,21800,13964,-24435,2707,-0.2483333333333333,0.0535107129194794
1466,23,1963,454527,447479,86295.0,98641.0,69485.0,4073.0,157882.0,4906.0,22680,13478,-6430,2708,-2.45,-0.2053938511138662
1467,23,1964,391582,406196,70603.0,91886.0,62372.0,5167.0,144543.0,4942.0,22705,12674,-27288,2709,-2.354166666666667,-0.1941243488943981
1468,23,1965,541150,425263,60544.0,106417.0,39118.0,4753.0,179195.0,5835.0,26475,12855,103032,2710,-0.0604166666666666,0.0756087368367842
1469,23,1966,359099,423855,23887.0,108448.0,62874.0,4408.0,189264.0,6120.0,25591,11224,-75980,2711,-0.5865277777777778,0.0137408029130955
1470,23,1967,446113,413215,10002.0,105114.0,63789.0,3746.0,204830.0,6158.0,16673,10839,22059,2712,0.3373611111111111,0.122385337353533
1471,23,1968,515282,447965,28963.0,122770.0,43079.0,6436.0,218295.0,7025.0,17313,10535,56782,2713,0.7533333333333333,0.1713015100307895
1472,23,1969,382786,456830,40958.0,123415.0,30425.0,6458.0,227301.0,6547.0,18638,9910,-83954,2714,0.8922222222222222,0.1876341219430621
1473,23,1970,439641,430548,29504.0,122754.0,30219.0,6367.0,211527.0,6222.0,19983,10112,-1019,2715,0.8651388888888888,0.184449262620169
1474,23,1971,646996,594671,60509.0,172245.0,36257.0,7734.0,281325.0,7795.0,24071,9770,42555,2716,-0.9226388888888888,-0.0257841179146041
1475,23,1972,662355,631457,62431.0,184963.0,46678.0,9813.0,291007.0,7775.0,25560,10488,20410,2717,-0.5045833333333333,0.0233770439413364
1476,23,1973,1171027,1036133,43254.0,255578.0,65426.0,9281.0,620706.0,7469.0,30659,10868,124026,2718,3.4931944444444447,0.4934949452241916
1477,23,1974,1040320,1218321,46406.0,341139.0,123724.0,10131.0,649445.0,7562.0,34375,11095,-189096,2719,2.439305555555556,0.3695630860338669
1478,23,1975,1162114,1076702,57348.0,280542.0,143391.0,13403.0,528980.0,7061.0,40043,11622,73790,2720,0.931111111111111,0.1922072532784985
1479,23,1976,1050550,1145144,58485.0,259406.0,161781.0,14313.0,586133.0,6624.0,54542,12190,-106784,2721,-1.153333333333333,-0.052912586300889
1480,23,1977,1504534,1249405,61124.0,289415.0,155333.0,13599.0,654241.0,7521.0,62919,10434,244695,2722,-0.508888888888889,0.0228707329720559
1481,23,1978,1540243,1348432,62013.0,254330.0,83727.0,12389.0,874989.0,8964.0,45985,12352,179459,2723,0.8369444444444446,0.1811337424019777
1482,23,1979,1973702,1844551,45942.0,358790.0,254341.0,15292.0,1102082.0,9305.0,49734,12215,116936,2724,0.6781944444444444,0.1624655669862501
1483,23,1980,1400680,1950098,70958.0,366317.0,328625.0,13559.0,1104901.0,9309.0,47021,12059,-561477,2725,-2.151666666666667,-0.1703114007263046
1484,23,1981,2136548,1804508,49887.0,378934.0,380939.0,15842.0,896106.0,10147.0,61420,11997,320043,2726,0.1019444444444444,0.0947015601622309
1485,23,1982,1676997,1731344,72067.0,357489.0,269282.0,11504.0,962526.0,9575.0,37184,11906,-66253,2727,2.038611111111112,0.3224435006669604
1486,23,1983,1134345,1538044,25023.0,314537.0,246331.0,11349.0,860180.0,9980.0,62521,12004,-415703,2728,1.3058333333333334,0.23627264021781
1487,23,1984,1736496,1540273,50659.0,408603.0,263202.0,11367.0,725777.0,7476.0,62800,12060,184163,2729,1.292361111111111,0.2346883768623196
1488,23,1985,2049156,1748529,55051.0,673140.0,174197.0,12219.0,741861.0,9013.0,72343,12025,288602,2730,3.139305555555556,0.451879450071721
1489,23,1986,1550181,1549203,61568.0,520077.0,60055.0,13173.0,802588.0,9766.0,73173,12420,-11442,2731,1.2630555555555556,0.2312421957488301
1490,23,1987,1467776,1648279,97475.0,452574.0,95733.0,13986.0,878648.0,11761.0,92520,8430,-188933,2732,0.2725,0.1147580075905017
1491,23,1988,1579881,1741975,95488.0,370534.0,255013.0,17029.0,905492.0,11069.0,82267,8206,-170300,2733,-0.4855555555555556,0.0256146117733177
1492,23,1989,1934799,1751678,94952.0,466196.0,347144.0,13112.0,724397.0,14343.0,85178,7034,176087,2734,-0.4306944444444445,0.0320659934786654
1493,23,1990,1691767,1652002,114236.0,490436.0,207375.0,9837.0,712147.0,18381.0,88108,7295,32470,2735,1.2943055555555556,0.2349170334290914
1494,23,1991,1720537,1666218,118434.0,536489.0,161568.0,13829.0,713090.0,20435.0,89074,7556,46764,2736,-0.6252777777777777,0.0091840041895715
1495,23,1992,2223024,2062448,157283.0,679949.0,224415.0,12784.0,860974.0,20907.0,98910,7816,152760,2737,0.2559722222222222,0.1128144267729412
1496,23,1993,1585582,1834452,123857.0,648152.0,163987.0,14534.0,764351.0,20708.0,92526,8077,-256947,2738,3.640416666666667,0.5108075138512006
1497,23,1994,2320292,2095819,216358.0,669851.0,199220.0,12608.0,862155.0,25221.0,97123,8338,216135,2739,2.8469444444444445,0.4174993019963871
1498,23,1995,1884927,2089391,204279.0,599674.0,235300.0,13841.0,896726.0,26591.0,103670,8599,-213063,2740,1.1380555555555556,0.2165428450277847
1499,23,1996,2918732,2398520,213079.0,886437.0,224487.0,11319.0,915925.0,21940.0,113255,8860,511352,2741,0.7848611111111111,0.1750090129348754
1500,23,1997,2699074,2625349,192580.0,860209.0,251651.0,18642.0,1155675.0,24729.0,110926,9120,64605,2742,1.5841666666666667,0.2690031944900044
1501,23,1998,2193295,2276036,161361.0,750904.0,191887.0,11887.0,1008068.0,28038.0,113701,9381,-92123,2743,2.1669444444444443,0.3375348340739003
1502,23,1999,1666185,1776165,126819.0,593463.0,143725.0,16321.0,743328.0,25737.0,120627,9642,-119622,2744,0.1005555555555555,0.0945382340431082
1503,23,2000,2062315,1879442,100019.0,711602.0,175391.0,13638.0,731092.0,25771.0,114406,9903,172970,2745,-1.4818055555555556,-0.0915392134734137
1504,23,2001,2098192,2049847,121874.0,822871.0,143798.0,15392.0,776217.0,29630.0,134188,8069,40276,2746,0.6075,0.1541522675229033
1505,23,2002,2008818,1983284,116661.0,693777.0,147283.0,14687.0,848627.0,29679.0,127741,8494,17041,2747,0.1845833333333334,0.1044194642500331
1506,23,2003,2477235,2720175,246173.0,908153.0,198476.0,20720.0,1005330.0,100193.0,237613,5600,-248540,2748,-0.487222222222222,0.0254186204303705
1507,23,2004,3500731,2803344,168035.0,989456.0,259618.0,20429.0,1068851.0,90965.0,202216,2936,694451,2749,1.4856944444444444,0.2574233726442031
1508,23,2005,2263830,2656164,218617.0,807966.0,194453.0,25085.0,1142923.0,87811.0,175220,729,-393063,2750,-0.4595833333333332,0.0286688102009127
1509,23,2006,2773749,2601052,221265.0,824775.0,272066.0,22781.0,1006105.0,84411.0,164305,1681,171016,2751,-1.3134722222222222,-0.0717440878357393
1510,23,2007,3676576,3710587,291774.0,1356357.0,320417.0,9931.0,1496904.0,58079.0,171013,2243,-36254,2752,-0.2231944444444444,0.0564669156756007
1511,23,2008,4525206,4575115,211773.0,1873302.0,407083.0,25111.0,1782005.0,22535.0,247314,2144,-52053,2753,2.9058333333333333,0.4244243294471906
1512,23,2009,4425136,4405999,213428.0,1577613.0,363349.0,18387.0,1982522.0,29528.0,218722,2018,17119,2754,3.3156944444444445,0.4726218672003072
1513,23,2010,4158657,4800142,264790.0,1689840.0,250524.0,21060.0,2302491.0,36790.0,234647,2135,-643620,2755,1.9941666666666664,0.3172170648550331
1514,23,2011,5081931,5430065,279910.0,2143890.0,361843.0,17476.0,2357048.0,30591.0,239308,2245,-350380,2756,0.4309722222222222,0.1333935177824048
1515,23,2012,4688528,5615495,422473.0,2114798.0,388787.0,25684.0,2321004.0,35616.0,307134,2502,-929470,2757,-1.975833333333333,-0.1496343140453674
1516,23,2013,6497573,5602751,253811.0,1828616.0,539504.0,20267.0,2679419.0,44359.0,236775,2652,892169,2758,1.3618055555555555,0.2428546828184559
1517,23,2014,6026906,5703984,260578.0,2248584.0,406854.0,14166.0,2501365.0,37505.0,234932,4557,318365,2759,-91.61763888888888,-10.691045027076278
1518,24,1949,115542,166830,,17245.0,123287.0,813.0,1150.0,5169.0,19166,2926,-54214,2814,-1.2086904761904762,-0.0594222987630662
1519,24,1950,239350,189046,,19912.0,148240.0,659.0,1245.0,4235.0,14755,2117,48187,2815,0.1657142857142857,0.1022005622602372
1520,24,1951,205189,196930,,16785.0,159368.0,569.0,944.0,4524.0,14740,2274,5985,2816,1.5264285714285717,0.2622134943950454
1521,24,1952,202180,205081,,23310.0,161741.0,1055.0,697.0,5814.0,12464,1725,-4626,2817,-0.5059523809523808,0.0232160510524868
1522,24,1953,248850,225002,,15000.0,191111.0,1256.0,898.0,5475.0,11262,1605,22243,2818,0.6027380952380952,0.1535922922573396
1523,24,1954,211808,226574,,22626.0,183928.0,1207.0,1399.0,4478.0,12936,1533,-16299,2819,0.0122619047619048,0.0841553593274492
1524,24,1955,239937,208632,,31994.0,157243.0,925.0,1947.0,4565.0,11958,1465,29840,2820,0.004047619047619,0.0831894019943519
1525,24,1956,216992,225914,,28788.0,176723.0,345.0,948.0,5187.0,13923,1413,-10336,2821,-0.8007142857142856,-0.0114464178859019
1526,24,1957,210578,201738,,26996.0,155955.0,798.0,989.0,3534.0,13466,1406,7434,2822,-0.190595238095238,0.0603004130144384
1527,24,1958,225712,206828,,38880.0,146229.0,861.0,698.0,5667.0,14493,1554,17330,2823,-0.3288095238095238,0.044047130931454
1528,24,1959,152176,194489,,33692.0,140024.0,850.0,678.0,4727.0,14518,1336,-43649,2824,0.5521428571428572,0.147642555060726
1529,24,1960,183372,176617,,29661.0,126210.0,838.0,383.0,4343.0,15182,1374,5381,2825,-1.4135714285714285,-0.0835152345639415
1530,24,1961,128282,156982,,26207.0,108631.0,1054.0,254.0,4351.0,16485,1367,-30067,2826,-2.1925,-0.1751131886285127
1531,24,1962,277539,212904,,36295.0,154711.0,941.0,409.0,3888.0,16660,1183,63452,2827,0.8324999999999999,0.1806110988207849
1532,24,1963,225206,231193,,30142.0,174458.0,186.0,726.0,4306.0,21375,1148,-7135,2828,0.1895238095238096,0.1050004385880554
1533,24,1964,182006,176837,,35953.0,114723.0,664.0,497.0,5103.0,19897,1049,4120,2829,0.6508333333333335,0.1592480424395324
1534,24,1965,197084,176826,,44141.0,108752.0,181.0,490.0,8086.0,15176,1065,19193,2830,2.303809523809524,0.3536294564983084
1535,24,1966,218164,218435,,51945.0,141944.0,869.0,492.0,5114.0,18071,934,-1205,2831,-0.4264285714285713,0.0325676379873995
1536,24,1967,200090,197898,,40993.0,131404.0,1240.0,270.0,5271.0,18720,843,1349,2832,1.2358333333333331,0.2280410038140246
1537,24,1968,178497,182745,,36207.0,121117.0,810.0,192.0,4622.0,19797,804,-5052,2833,1.748690476190476,0.2883503399152279
1538,24,1969,212648,204735,,43966.0,132490.0,372.0,294.0,6393.0,21220,754,7159,2834,1.7425000000000002,0.2876223720699952
1539,24,1970,249461,246096,,59976.0,159855.0,450.0,407.0,5638.0,19770,796,2569,2835,2.217619047619048,0.3434939041916067
1540,24,1971,220926,209937,,56136.0,127382.0,1216.0,570.0,5491.0,19142,1439,9550,2836,1.5898809523809525,0.2696751648086807
1541,24,1972,319264,328465,,76927.0,225382.0,633.0,298.0,5015.0,20210,1801,-11002,2837,1.364285714285714,0.2431463366026036
1542,24,1973,607854,554947,,121315.0,380652.0,1708.0,712.0,11208.0,39352,1926,50980,2838,-0.1752380952380952,0.0621063332458811
1543,24,1974,716632,730740,,128487.0,531923.0,900.0,527.0,17316.0,51587,2909,-17018,2839,0.3635714285714285,0.1254675345444062
1544,24,1975,766488,637355,,98187.0,496350.0,1462.0,330.0,9581.0,31445,1277,127856,2840,3.581190476190476,0.5038428214857529
1545,24,1976,605646,610211,,109986.0,457148.0,1114.0,248.0,12687.0,29028,981,-5546,2841,2.853809523809524,0.418306599670908
1546,24,1977,429628,475120,,98627.0,328917.0,1334.0,212.0,8447.0,37583,970,-46462,2842,-0.699047619047619,0.0005090540338815
1547,24,1978,563060,528856,,101674.0,372197.0,1316.0,,10070.0,43599,2389,31815,2843,2.9066666666666667,0.4245223251186643
1548,24,1979,508088,580578,,104019.0,422258.0,2047.0,,10151.0,42103,2393,-74883,2844,0.4648809523809522,0.1373810083192725
1549,24,1980,646296,652847,,119873.0,463051.0,469.0,,10304.0,59150,2392,-8943,2845,-1.0754761904761905,-0.0437569907089235
1550,24,1981,897779,780981,,126517.0,591481.0,921.0,,16602.0,45460,2389,114409,2846,-0.2208333333333332,0.0567445700781093
1551,24,1982,894262,898355,,149103.0,683271.0,1943.0,,14654.0,49384,2422,-6515,2847,2.458214285714285,0.3717866544842091
1552,24,1983,739767,846892,,212714.0,573664.0,634.0,,13744.0,46136,2441,-109566,2848,0.5547619047619048,0.1479505414567861
1553,24,1984,623736,689420,,207548.0,436280.0,947.0,,15884.0,28761,2464,-68148,2849,0.0701190476190476,0.0909590588040473
1554,24,1985,325280,453622,,138540.0,257413.0,2280.0,,17980.0,37409,2468,-130810,2850,-0.1921428571428571,0.0601184210531302
1555,24,1986,642618,499170,,158543.0,269927.0,505.0,,11034.0,59161,2549,140899,2851,0.6566666666666665,0.1599340121398478
1556,24,1987,662259,649650,,196985.0,368612.0,2305.0,,13879.0,67869,1844,10765,2852,-1.118809523809524,-0.0488527656255526
1557,24,1988,373445,585161,,192941.0,306877.0,1242.0,,13455.0,70646,1835,-213551,2853,-3.849285714285714,-0.3699425828997397
1558,24,1989,870216,617307,,157723.0,375049.0,150.0,,17896.0,66489,1609,251300,2854,-0.0269047619047618,0.0795495627681883
